COHORT_DEFINITION_ID,COHORT_NAME,fileName,cohortId,cohortName
1354860,flecainide,flecainide.sql,1206,flecainide
43013182,ponatinib,ponatinib.sql,1207,ponatinib
979096,zinc_acetate,zinc_acetate.sql,1208,zinc_acetate
1593849,valbenazine,valbenazine.sql,1209,valbenazine
45776202,ferric_citrate,ferric_citrate.sql,1210,ferric_citrate
42799567,docosaenoic_acid,docosaenoic_acid.sql,1211,docosaenoic_acid
990028,lanthanum_carbonate,lanthanum_carbonate.sql,1212,lanthanum_carbonate
528301,Neisseria_meningitidis_serogroup_Y_capsular_polysaccharide_diphtheria_toxoid_protein_conjugate_vaccine,Neisseria_meningitidis_serogroup_Y_capsular_polysaccharide_diphtheria_toxoid_protein_conjugate_vaccine.sql,1213,Neisseria_meningitidis_serogroup_Y_capsular_polysaccharide_diphtheria_toxoid_protein_conjugate_vaccine
1594148,abaloparatide,abaloparatide.sql,1214,abaloparatide
19054825,cladribine,cladribine.sql,1215,cladribine
701552,Streptococcus_pneumoniae_serotype_22F_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine,Streptococcus_pneumoniae_serotype_22F_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine.sql,1216,Streptococcus_pneumoniae_serotype_22F_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine
1727443,paromomycin,paromomycin.sql,1217,paromomycin
42899438,lactoperoxidase,lactoperoxidase.sql,1218,lactoperoxidase
43531995,lactoferrin,lactoferrin.sql,1219,lactoferrin
1554072,propylthiouracil,propylthiouracil.sql,1220,propylthiouracil
700465,thiothixene,thiothixene.sql,1221,thiothixene
1593670,deutetrabenazine,deutetrabenazine.sql,1222,deutetrabenazine
792649,abemaciclib,abemaciclib.sql,1223,abemaciclib
1321636,bosentan,bosentan.sql,1224,bosentan
963742,gramicidin,gramicidin.sql,1225,gramicidin
43012577,catechin,catechin.sql,1226,catechin
19060393,quercetin,quercetin.sql,1227,quercetin
40239665,belatacept,belatacept.sql,1228,belatacept
980955,docosanol,docosanol.sql,1229,docosanol
40238770,boceprevir,boceprevir.sql,1230,boceprevir
1123995,metaproterenol,metaproterenol.sql,1231,metaproterenol
37499437,ozanimod,ozanimod.sql,1232,ozanimod
19080550,chromium_picolinate,chromium_picolinate.sql,1233,chromium_picolinate
1342346,toremifene,toremifene.sql,1234,toremifene
992153,thonzonium,thonzonium.sql,1235,thonzonium
19011437,icodextrin,icodextrin.sql,1236,icodextrin
966376,allantoin,allantoin.sql,1237,allantoin
1510913,siponimod,siponimod.sql,1238,siponimod
45775146,peginterferon_beta_1a,peginterferon_beta_1a.sql,1239,peginterferon_beta_1a
1756822,furazolidone,furazolidone.sql,1240,furazolidone
727835,pemoline,pemoline.sql,1241,pemoline
40242675,crizotinib,crizotinib.sql,1242,crizotinib
1774932,cefotetan,cefotetan.sql,1243,cefotetan
1724869,didanosine,didanosine.sql,1244,didanosine
19092061,zinc_citrate,zinc_citrate.sql,1245,zinc_citrate
37497446,elexacaftor,elexacaftor.sql,1246,elexacaftor
1753745,albendazole,albendazole.sql,1247,albendazole
1794280,mebendazole,mebendazole.sql,1248,mebendazole
942028,tioconazole,tioconazole.sql,1249,tioconazole
912362,ammonium_chloride,ammonium_chloride.sql,1250,ammonium_chloride
1326481,pegaspargase,pegaspargase.sql,1251,pegaspargase
1759270,pyrantel,pyrantel.sql,1252,pyrantel
1736999,tipranavir,tipranavir.sql,1253,tipranavir
19044812,phytosterols,phytosterols.sql,1254,phytosterols
19097042,oat_bran,oat_bran.sql,1255,oat_bran
45775351,bicarbonate_ion,bicarbonate_ion.sql,1256,bicarbonate_ion
36026813,dasiglucagon,dasiglucagon.sql,1257,dasiglucagon
1363981,S_adenosylmethionine,S_adenosylmethionine.sql,1258,S_adenosylmethionine
35200354,tecovirimat,tecovirimat.sql,1259,tecovirimat
19007721,thyrotropin,thyrotropin.sql,1260,thyrotropin
987009,trichloroacetate,trichloroacetate.sql,1261,trichloroacetate
1311443,dactinomycin,dactinomycin.sql,1262,dactinomycin
793797,enasidenib,enasidenib.sql,1263,enasidenib
1593127,carboxymethyl_fragment,carboxymethyl_fragment.sql,1264,carboxymethyl_fragment
19006047,tromethamine,tromethamine.sql,1265,tromethamine
19049402,chlorophyllin,chlorophyllin.sql,1266,chlorophyllin
19010927,conivaptan,conivaptan.sql,1267,conivaptan
1530014,acetohexamide,acetohexamide.sql,1268,acetohexamide
42900339,almond_oil,almond_oil.sql,1269,almond_oil
19112533,pumpkin_seed_oil,pumpkin_seed_oil.sql,1270,pumpkin_seed_oil
990069,chloramphenicol,chloramphenicol.sql,1271,chloramphenicol
1145571,tucatinib,tucatinib.sql,1272,tucatinib
1836503,sulfisoxazole,sulfisoxazole.sql,1273,sulfisoxazole
930604,aluminum_acetate,aluminum_acetate.sql,1274,aluminum_acetate
19098725,dandelion_root_extract,dandelion_root_extract.sql,1275,dandelion_root_extract
44818506,Valeriana_officinalis_whole_extract,Valeriana_officinalis_whole_extract.sql,1276,Valeriana_officinalis_whole_extract
19029306,acetate,acetate.sql,1277,acetate
37498602,tazemetostat,tazemetostat.sql,1278,tazemetostat
19067086,elderberry_fruit,elderberry_fruit.sql,1279,elderberry_fruit
44784857,Lycopodium_clavatum_whole_extract,Lycopodium_clavatum_whole_extract.sql,1280,Lycopodium_clavatum_whole_extract
19050007,chromous_chloride,chromous_chloride.sql,1281,chromous_chloride
1758949,sutimlimab,sutimlimab.sql,1282,sutimlimab
1359516,Astragalus_root_extract,Astragalus_root_extract.sql,1283,Astragalus_root_extract
19029135,propionic_acid,propionic_acid.sql,1284,propionic_acid
1125315,acetaminophen,acetaminophen.sql,1285,acetaminophen
1503297,metformin,metformin.sql,1286,metformin
19011035,lactate,lactate.sql,1287,lactate
941258,docusate,docusate.sql,1288,docusate
739138,sertraline,sertraline.sql,1289,sertraline
791967,lorazepam,lorazepam.sql,1290,lorazepam
40174004,Streptococcus_pneumoniae_serotype_1_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine,Streptococcus_pneumoniae_serotype_1_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine.sql,1291,Streptococcus_pneumoniae_serotype_1_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine
1501700,levothyroxine,levothyroxine.sql,1292,levothyroxine
715997,donepezil,donepezil.sql,1293,donepezil
1749008,cefpodoxime,cefpodoxime.sql,1294,cefpodoxime
1771162,cefazolin,cefazolin.sql,1295,cefazolin
40163700,Streptococcus_pneumoniae_type_5_capsular_polysaccharide_antigen,Streptococcus_pneumoniae_type_5_capsular_polysaccharide_antigen.sql,1296,Streptococcus_pneumoniae_type_5_capsular_polysaccharide_antigen
1150345,meloxicam,meloxicam.sql,1297,meloxicam
904453,esomeprazole,esomeprazole.sql,1298,esomeprazole
968426,mesalamine,mesalamine.sql,1299,mesalamine
1399177,sodium_ferric_gluconate_complex,sodium_ferric_gluconate_complex.sql,1300,sodium_ferric_gluconate_complex
40239985,fidaxomicin,fidaxomicin.sql,1301,fidaxomicin
750982,bupropion,bupropion.sql,1302,bupropion
715259,duloxetine,duloxetine.sql,1303,duloxetine
959196,witch_hazel,witch_hazel.sql,1304,witch_hazel
836715,temazepam,temazepam.sql,1305,temazepam
940864,econazole,econazole.sql,1306,econazole
987245,lactulose,lactulose.sql,1307,lactulose
1319880,nisoldipine,nisoldipine.sql,1308,nisoldipine
1512480,ibandronate,ibandronate.sql,1309,ibandronate
1588000,desogestrel,desogestrel.sql,1310,desogestrel
1303425,tranexamic_acid,tranexamic_acid.sql,1311,tranexamic_acid
901656,menthol,menthol.sql,1312,menthol
917336,desoximetasone,desoximetasone.sql,1313,desoximetasone
913782,tolterodine,tolterodine.sql,1314,tolterodine
35604506,sugammadex,sugammadex.sql,1315,sugammadex
961047,ranitidine,ranitidine.sql,1316,ranitidine
1589505,levonorgestrel,levonorgestrel.sql,1317,levonorgestrel
1300751,polysaccharide_iron_complex,polysaccharide_iron_complex.sql,1318,polysaccharide_iron_complex
19037223,beta_carotene,beta_carotene.sql,1319,beta_carotene
42903441,influenza_A_virus,influenza_A_virus.sql,1320,influenza_A_virus
45775571,glycopyrronium,glycopyrronium.sql,1321,glycopyrronium
742185,atomoxetine,atomoxetine.sql,1322,atomoxetine
1769535,cefadroxil,cefadroxil.sql,1323,cefadroxil
37499271,remdesivir,remdesivir.sql,1324,remdesivir
19039926,dexlansoprazole,dexlansoprazole.sql,1325,dexlansoprazole
917205,desonide,desonide.sql,1326,desonide
1736887,linezolid,linezolid.sql,1327,linezolid
936748,aprepitant,aprepitant.sql,1328,aprepitant
1551673,estrogens__esterified__USP_,estrogens__esterified__USP_.sql,1329,estrogens__esterified__USP_
36249974,dotatate,dotatate.sql,1330,dotatate
40171076,sodium_selenate,sodium_selenate.sql,1331,sodium_selenate
19088079,pantothenate,pantothenate.sql,1332,pantothenate
1391470,ferrous_asparto_glycinate,ferrous_asparto_glycinate.sql,1333,ferrous_asparto_glycinate
950792,clidinium,clidinium.sql,1334,clidinium
964339,sulfasalazine,sulfasalazine.sql,1335,sulfasalazine
1311276,vardenafil,vardenafil.sql,1336,vardenafil
44507848,ibrutinib,ibrutinib.sql,1337,ibrutinib
1757803,ganciclovir,ganciclovir.sql,1338,ganciclovir
1724666,dicloxacillin,dicloxacillin.sql,1339,dicloxacillin
1784444,ivermectin,ivermectin.sql,1340,ivermectin
1322207,argatroban,argatroban.sql,1341,argatroban
586491,cytomegalovirus_immune_globulin,cytomegalovirus_immune_globulin.sql,1342,cytomegalovirus_immune_globulin
966468,halcinonide,halcinonide.sql,1343,halcinonide
916230,darifenacin,darifenacin.sql,1344,darifenacin
1118117,naratriptan,naratriptan.sql,1345,naratriptan
958527,belladonna_extract__USP,belladonna_extract__USP.sql,1346,belladonna_extract__USP
980478,inulin,inulin.sql,1347,inulin
19092139,lepirudin,lepirudin.sql,1348,lepirudin
703244,paliperidone,paliperidone.sql,1349,paliperidone
911735,rabeprazole,rabeprazole.sql,1350,rabeprazole
1751310,primaquine,primaquine.sql,1351,primaquine
1380472,intrinsic_factor,intrinsic_factor.sql,1352,intrinsic_factor
19101604,cod_liver_oil,cod_liver_oil.sql,1353,cod_liver_oil
940426,calcium_polycarbophil,calcium_polycarbophil.sql,1354,calcium_polycarbophil
963859,brilliant_blue_G,brilliant_blue_G.sql,1355,brilliant_blue_G
1362979,dofetilide,dofetilide.sql,1356,dofetilide
916943,tegaserod,tegaserod.sql,1357,tegaserod
44816322,fatty_acids__omega_6,fatty_acids__omega_6.sql,1358,fatty_acids__omega_6
1704758,triclosan,triclosan.sql,1359,triclosan
991003,retapamulin,retapamulin.sql,1360,retapamulin
523367,poliovirus_vaccine_inactivated__type_3__Saukett_,poliovirus_vaccine_inactivated__type_3__Saukett_.sql,1361,poliovirus_vaccine_inactivated__type_3__Saukett_
1704139,posaconazole,posaconazole.sql,1362,posaconazole
1542948,follitropin_alfa,follitropin_alfa.sql,1363,follitropin_alfa
19097109,zinc__chelated,zinc__chelated.sql,1364,zinc__chelated
932196,cisapride,cisapride.sql,1365,cisapride
943634,epinastine,epinastine.sql,1366,epinastine
924151,pentosan_polysulfate,pentosan_polysulfate.sql,1367,pentosan_polysulfate
19090767,linseed_oil,linseed_oil.sql,1368,linseed_oil
730729,pentobarbital,pentobarbital.sql,1369,pentobarbital
1511646,pamidronate,pamidronate.sql,1370,pamidronate
40239116,ferrous_bisglycinate,ferrous_bisglycinate.sql,1371,ferrous_bisglycinate
701546,Streptococcus_pneumoniae_serotype_10A_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine,Streptococcus_pneumoniae_serotype_10A_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine.sql,1372,Streptococcus_pneumoniae_serotype_10A_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine
40226579,fingolimod,fingolimod.sql,1373,fingolimod
45776076,influenza_A_virus_vaccine__A_Texas_50_2012__H3N2__like_virus,influenza_A_virus_vaccine__A_Texas_50_2012__H3N2__like_virus.sql,1374,influenza_A_virus_vaccine__A_Texas_50_2012__H3N2__like_virus
1335606,disopyramide,disopyramide.sql,1375,disopyramide
1389888,bexarotene,bexarotene.sql,1376,bexarotene
1111706,zafirlukast,zafirlukast.sql,1377,zafirlukast
701982,atogepant,atogepant.sql,1378,atogepant
19002257,hydroxypropylcellulose,hydroxypropylcellulose.sql,1379,hydroxypropylcellulose
1718154,Vibrio_cholerae_CVD_103_HGR_strain_live_antigen,Vibrio_cholerae_CVD_103_HGR_strain_live_antigen.sql,1380,Vibrio_cholerae_CVD_103_HGR_strain_live_antigen
44785020,factor_VII,factor_VII.sql,1381,factor_VII
700299,thioridazine,thioridazine.sql,1382,thioridazine
19014220,tocopheryl_acid_succinate_D_alpha,tocopheryl_acid_succinate_D_alpha.sql,1383,tocopheryl_acid_succinate_D_alpha
1391846,lomustine,lomustine.sql,1384,lomustine
1592911,ribociclib,ribociclib.sql,1385,ribociclib
1105889,triprolidine,triprolidine.sql,1386,triprolidine
19058896,calcium_lactate,calcium_lactate.sql,1387,calcium_lactate
837027,apomorphine,apomorphine.sql,1388,apomorphine
42801287,pertuzumab,pertuzumab.sql,1389,pertuzumab
40171301,short_ragweed_pollen_extract,short_ragweed_pollen_extract.sql,1390,short_ragweed_pollen_extract
19137042,thalidomide,thalidomide.sql,1391,thalidomide
19055901,dolomite,dolomite.sql,1392,dolomite
1197736,mefenamate,mefenamate.sql,1393,mefenamate
19029824,boron,boron.sql,1394,boron
989567,difenoxin,difenoxin.sql,1395,difenoxin
19063297,thyrotropin_alfa,thyrotropin_alfa.sql,1396,thyrotropin_alfa
19039874,sodium_metabisulfite,sodium_metabisulfite.sql,1397,sodium_metabisulfite
19044317,zinc_chloride,zinc_chloride.sql,1398,zinc_chloride
1337331,apple_cider_vinegar,apple_cider_vinegar.sql,1399,apple_cider_vinegar
19064089,safflower_oil,safflower_oil.sql,1400,safflower_oil
956691,fructose,fructose.sql,1401,fructose
1343039,triptorelin,triptorelin.sql,1402,triptorelin
1158632,methscopolamine,methscopolamine.sql,1403,methscopolamine
1708748,zanamivir,zanamivir.sql,1404,zanamivir
1593619,naldemedine,naldemedine.sql,1405,naldemedine
40167569,peramivir,peramivir.sql,1406,peramivir
947651,podophyllin,podophyllin.sql,1407,podophyllin
35200267,migalastat,migalastat.sql,1408,migalastat
19080458,eculizumab,eculizumab.sql,1409,eculizumab
40160955,Acacia_pollen_extract,Acacia_pollen_extract.sql,1410,Acacia_pollen_extract
1356009,ravulizumab,ravulizumab.sql,1411,ravulizumab
45892554,paritaprevir,paritaprevir.sql,1412,paritaprevir
1145513,Neisseria_meningitidis_serogroup_A_capsular_polysaccharide_tetanus_toxoid_protein_conjugate_vaccine,Neisseria_meningitidis_serogroup_A_capsular_polysaccharide_tetanus_toxoid_protein_conjugate_vaccine.sql,1413,Neisseria_meningitidis_serogroup_A_capsular_polysaccharide_tetanus_toxoid_protein_conjugate_vaccine
42709321,vismodegib,vismodegib.sql,1414,vismodegib
19089891,calfactant,calfactant.sql,1415,calfactant
1398039,St__John_s_wort_extract,St__John_s_wort_extract.sql,1416,St__John_s_wort_extract
19040606,carbimazole,carbimazole.sql,1417,carbimazole
19017807,black_currant_oil,black_currant_oil.sql,1418,black_currant_oil
19011435,chromium_nicotinic_acid_complex,chromium_nicotinic_acid_complex.sql,1419,chromium_nicotinic_acid_complex
42544019,ibalizumab,ibalizumab.sql,1420,ibalizumab
739363,sibutramine,sibutramine.sql,1421,sibutramine
1511250,erdafitinib,erdafitinib.sql,1422,erdafitinib
1361445,pexidartinib,pexidartinib.sql,1423,pexidartinib
19051926,magnesium_lactate,magnesium_lactate.sql,1424,magnesium_lactate
42900243,diethylene_glycol_monoethyl_ether,diethylene_glycol_monoethyl_ether.sql,1425,diethylene_glycol_monoethyl_ether
793561,ozenoxacin,ozenoxacin.sql,1426,ozenoxacin
42900401,bosutinib,bosutinib.sql,1427,bosutinib
44814600,tasimelteon,tasimelteon.sql,1428,tasimelteon
19023450,rilonacept,rilonacept.sql,1429,rilonacept
37498261,enfortumab,enfortumab.sql,1430,enfortumab
19011163,pumpkin_seed_extract,pumpkin_seed_extract.sql,1431,pumpkin_seed_extract
19068688,hesperidin,hesperidin.sql,1432,hesperidin
37003477,setmelanotide,setmelanotide.sql,1433,setmelanotide
42898770,Calendula_officinalis_flower_extract,Calendula_officinalis_flower_extract.sql,1434,Calendula_officinalis_flower_extract
19100760,titanium_dioxide,titanium_dioxide.sql,1435,titanium_dioxide
43013471,ascorbate,ascorbate.sql,1436,ascorbate
933794,attapulgite,attapulgite.sql,1437,attapulgite
1106647,turpentine,turpentine.sql,1438,turpentine
19032619,amorolfine,amorolfine.sql,1439,amorolfine
42898632,Berberis_vulgaris_root_bark_extract,Berberis_vulgaris_root_bark_extract.sql,1440,Berberis_vulgaris_root_bark_extract
43526191,Huperzia_serrata_extract,Huperzia_serrata_extract.sql,1441,Huperzia_serrata_extract
19010871,tuberculin,tuberculin.sql,1442,tuberculin
1149196,cetirizine,cetirizine.sql,1443,cetirizine
908523,mineral_oil,mineral_oil.sql,1444,mineral_oil
938268,sennosides__USP,sennosides__USP.sql,1445,sennosides__USP
1301152,melatonin,melatonin.sql,1446,melatonin
1734104,azithromycin,azithromycin.sql,1447,azithromycin
1539403,simvastatin,simvastatin.sql,1448,simvastatin
40163661,Streptococcus_pneumoniae_type_1_capsular_polysaccharide_antigen,Streptococcus_pneumoniae_type_1_capsular_polysaccharide_antigen.sql,1449,Streptococcus_pneumoniae_type_1_capsular_polysaccharide_antigen
40163686,Streptococcus_pneumoniae_type_2_capsular_polysaccharide_antigen,Streptococcus_pneumoniae_type_2_capsular_polysaccharide_antigen.sql,1450,Streptococcus_pneumoniae_type_2_capsular_polysaccharide_antigen
1797513,ciprofloxacin,ciprofloxacin.sql,1451,ciprofloxacin
702006,technetium,technetium.sql,1452,technetium
19037038,calcium_gluconate,calcium_gluconate.sql,1453,calcium_gluconate
1150871,misoprostol,misoprostol.sql,1454,misoprostol
1143374,ephedrine,ephedrine.sql,1455,ephedrine
1136487,ropivacaine,ropivacaine.sql,1456,ropivacaine
45775584,picosulfurate,picosulfurate.sql,1457,picosulfurate
991382,amiloride,amiloride.sql,1458,amiloride
523212,rubella_virus_vaccine_live__Wistar_RA_27_3_strain_,rubella_virus_vaccine_live__Wistar_RA_27_3_strain_.sql,1459,rubella_virus_vaccine_live__Wistar_RA_27_3_strain_
19057346,copper_sulfate,copper_sulfate.sql,1460,copper_sulfate
1101703,homatropine,homatropine.sql,1461,homatropine
1153013,promethazine,promethazine.sql,1462,promethazine
702423,cilgavimab,cilgavimab.sql,1463,cilgavimab
19024770,biotin,biotin.sql,1464,biotin
992590,chlorothiazide,chlorothiazide.sql,1465,chlorothiazide
929435,acetazolamide,acetazolamide.sql,1466,acetazolamide
19071128,copper,copper.sql,1467,copper
1304850,filgrastim,filgrastim.sql,1468,filgrastim
19054702,fibrinogen,fibrinogen.sql,1469,fibrinogen
922191,pectin,pectin.sql,1470,pectin
19011440,everolimus,everolimus.sql,1471,everolimus
529713,mumps_virus_vaccine_live__Jeryl_Lynn_strain,mumps_virus_vaccine_live__Jeryl_Lynn_strain.sql,1472,mumps_virus_vaccine_live__Jeryl_Lynn_strain
1728416,penicillin_G,penicillin_G.sql,1473,penicillin_G
19054915,aldioxa,aldioxa.sql,1474,aldioxa
1313200,nadolol,nadolol.sql,1475,nadolol
523202,Salmonella_typhi_Ty21a_live_antigen,Salmonella_typhi_Ty21a_live_antigen.sql,1476,Salmonella_typhi_Ty21a_live_antigen
703470,tranylcypromine,tranylcypromine.sql,1477,tranylcypromine
1759073,bebtelovimab,bebtelovimab.sql,1478,bebtelovimab
19060985,glutamine,glutamine.sql,1479,glutamine
44785829,dapagliflozin,dapagliflozin.sql,1480,dapagliflozin
939134,sertaconazole,sertaconazole.sql,1481,sertaconazole
1762711,ribavirin,ribavirin.sql,1482,ribavirin
942799,trimethobenzamide,trimethobenzamide.sql,1483,trimethobenzamide
1797258,cilastatin,cilastatin.sql,1484,cilastatin
976778,hydroquinone,hydroquinone.sql,1485,hydroquinone
1510467,erenumab,erenumab.sql,1486,erenumab
702865,meprobamate,meprobamate.sql,1487,meprobamate
704599,triazolam,triazolam.sql,1488,triazolam
19027958,fesoterodine,fesoterodine.sql,1489,fesoterodine
19006186,tryptophan,tryptophan.sql,1490,tryptophan
19007572,valine,valine.sql,1491,valine
19076414,potassium_acetate,potassium_acetate.sql,1492,potassium_acetate
19082306,isoleucine,isoleucine.sql,1493,isoleucine
42903913,latex,latex.sql,1494,latex
915935,pimecrolimus,pimecrolimus.sql,1495,pimecrolimus
1314924,gemcitabine,gemcitabine.sql,1496,gemcitabine
19000729,aprotinin,aprotinin.sql,1497,aprotinin
1531601,insulin_aspart_protamine__human,insulin_aspart_protamine__human.sql,1498,insulin_aspart_protamine__human
19052059,aspartate,aspartate.sql,1499,aspartate
1711246,entecavir,entecavir.sql,1500,entecavir
19049024,potassium,potassium.sql,1501,potassium
43012718,gadofosveset,gadofosveset.sql,1502,gadofosveset
19038440,basiliximab,basiliximab.sql,1503,basiliximab
40164052,asenapine,asenapine.sql,1504,asenapine
19067803,sincalide,sincalide.sql,1505,sincalide
955372,ethanol,ethanol.sql,1506,ethanol
1353256,propafenone,propafenone.sql,1507,propafenone
19009025,mecobalamin,mecobalamin.sql,1508,mecobalamin
19055153,flumazenil,flumazenil.sql,1509,flumazenil
942765,triethanolamine_polypeptide_oleate_condensate,triethanolamine_polypeptide_oleate_condensate.sql,1510,triethanolamine_polypeptide_oleate_condensate
515671,Neisseria_meningitidis,Neisseria_meningitidis.sql,1511,Neisseria_meningitidis
912263,certolizumab_pegol,certolizumab_pegol.sql,1512,certolizumab_pegol
1126557,dihydroergotamine,dihydroergotamine.sql,1513,dihydroergotamine
1329241,bleomycin,bleomycin.sql,1514,bleomycin
37497691,zanubrutinib,zanubrutinib.sql,1515,zanubrutinib
19066188,secretin,secretin.sql,1516,secretin
1326012,isradipine,isradipine.sql,1517,isradipine
1336825,bortezomib,bortezomib.sql,1518,bortezomib
1768849,cefaclor,cefaclor.sql,1519,cefaclor
1517998,pramlintide,pramlintide.sql,1520,pramlintide
1147878,zileuton,zileuton.sql,1521,zileuton
958134,bismuth_subcitrate,bismuth_subcitrate.sql,1522,bismuth_subcitrate
792993,benralizumab,benralizumab.sql,1523,benralizumab
19008864,malic_acid,malic_acid.sql,1524,malic_acid
1586346,insulin__regular__pork,insulin__regular__pork.sql,1525,insulin__regular__pork
19004810,copper_gluconate,copper_gluconate.sql,1526,copper_gluconate
19050087,ibutilide,ibutilide.sql,1527,ibutilide
905223,methoxsalen,methoxsalen.sql,1528,methoxsalen
42899196,gold,gold.sql,1529,gold
19076389,hydrogen,hydrogen.sql,1530,hydrogen
1710446,cycloserine,cycloserine.sql,1531,cycloserine
792764,acalabrutinib,acalabrutinib.sql,1532,acalabrutinib
1180412,Eucalyptus_oil,Eucalyptus_oil.sql,1533,Eucalyptus_oil
1356461,flutamide,flutamide.sql,1534,flutamide
1584910,somatropin,somatropin.sql,1535,somatropin
19122158,iothalamate,iothalamate.sql,1536,iothalamate
1797155,peginterferon_alfa_2b,peginterferon_alfa_2b.sql,1537,peginterferon_alfa_2b
44785022,factor_X,factor_X.sql,1538,factor_X
19135830,rabies_immune_globulin__human,rabies_immune_globulin__human.sql,1539,rabies_immune_globulin__human
1360890,Spirulina,Spirulina.sql,1540,Spirulina
19058978,tricalcium_phosphate,tricalcium_phosphate.sql,1541,tricalcium_phosphate
1714527,demeclocycline,demeclocycline.sql,1542,demeclocycline
42709323,ivacaftor,ivacaftor.sql,1543,ivacaftor
19127669,lithium_aspartate,lithium_aspartate.sql,1544,lithium_aspartate
19069394,histoplasmin,histoplasmin.sql,1545,histoplasmin
1359548,lapatinib,lapatinib.sql,1546,lapatinib
1595461,ethynodiol,ethynodiol.sql,1547,ethynodiol
1510363,andexanet_alfa,andexanet_alfa.sql,1548,andexanet_alfa
1141018,carbinoxamine,carbinoxamine.sql,1549,carbinoxamine
1036600,sulfuric_acid,sulfuric_acid.sql,1550,sulfuric_acid
19002770,desflurane,desflurane.sql,1551,desflurane
1319193,gefitinib,gefitinib.sql,1552,gefitinib
1384360,isoxsuprine,isoxsuprine.sql,1553,isoxsuprine
19100414,strontium_chloride,strontium_chloride.sql,1554,strontium_chloride
959665,pyrethrins,pyrethrins.sql,1555,pyrethrins
40236567,pregna_4_17_diene_3_16_dione,pregna_4_17_diene_3_16_dione.sql,1556,pregna_4_17_diene_3_16_dione
704053,methamphetamine,methamphetamine.sql,1557,methamphetamine
1309161,mitotane,mitotane.sql,1558,mitotane
538530,Candida_albicans,Candida_albicans.sql,1559,Candida_albicans
35602852,Ginkgo_biloba_seed_extract,Ginkgo_biloba_seed_extract.sql,1560,Ginkgo_biloba_seed_extract
19011712,desirudin,desirudin.sql,1561,desirudin
701470,anifrolumab,anifrolumab.sql,1562,anifrolumab
40172365,iodoform,iodoform.sql,1563,iodoform
19051642,denileukin_diftitox,denileukin_diftitox.sql,1564,denileukin_diftitox
43013119,lomitapide,lomitapide.sql,1565,lomitapide
739590,voclosporin,voclosporin.sql,1566,voclosporin
709699,molindone,molindone.sql,1567,molindone
37497383,trifarotene,trifarotene.sql,1568,trifarotene
42898933,defibrotide,defibrotide.sql,1569,defibrotide
1145516,Neisseria_meningitidis_serogroup_Y_capsular_polysaccharide_tetanus_toxoid_protein_conjugate_vaccine,Neisseria_meningitidis_serogroup_Y_capsular_polysaccharide_tetanus_toxoid_protein_conjugate_vaccine.sql,1570,Neisseria_meningitidis_serogroup_Y_capsular_polysaccharide_tetanus_toxoid_protein_conjugate_vaccine
19071968,creatinine,creatinine.sql,1571,creatinine
954853,flavoxate,flavoxate.sql,1572,flavoxate
705755,trimipramine,trimipramine.sql,1573,trimipramine
1150770,astemizole,astemizole.sql,1574,astemizole
19004283,magnesium_malate,magnesium_malate.sql,1575,magnesium_malate
938362,pemirolast,pemirolast.sql,1576,pemirolast
45775372,dabigatran,dabigatran.sql,1577,dabigatran
19122168,human_vaccinia_immune_globulin,human_vaccinia_immune_globulin.sql,1578,human_vaccinia_immune_globulin
19086233,calcium_chloride__dihydration,calcium_chloride__dihydration.sql,1579,calcium_chloride__dihydration
19025825,octanoic_acid,octanoic_acid.sql,1580,octanoic_acid
1352141,factor_VIIa,factor_VIIa.sql,1581,factor_VIIa
44506782,cholic_acid,cholic_acid.sql,1582,cholic_acid
46275491,sonidegib,sonidegib.sql,1583,sonidegib
35605673,Rhodiola_kirilowii_whole_extract,Rhodiola_kirilowii_whole_extract.sql,1584,Rhodiola_kirilowii_whole_extract
19023835,BCG__live__Connaught_strain,BCG__live__Connaught_strain.sql,1585,BCG__live__Connaught_strain
37496518,lefamulin,lefamulin.sql,1586,lefamulin
44818466,ceritinib,ceritinib.sql,1587,ceritinib
42900497,lemon_oil,lemon_oil.sql,1588,lemon_oil
46287434,rolapitant,rolapitant.sql,1589,rolapitant
19030059,alginic_acid,alginic_acid.sql,1590,alginic_acid
19078649,galsulfase,galsulfase.sql,1591,galsulfase
19056300,compound_benzoin_tincture__USP_,compound_benzoin_tincture__USP_.sql,1592,compound_benzoin_tincture__USP_
19009877,methylparaben,methylparaben.sql,1593,methylparaben
37499576,pemigatinib,pemigatinib.sql,1594,pemigatinib
19000815,strontium,strontium.sql,1595,strontium
43525871,cytosine,cytosine.sql,1596,cytosine
792499,copanlisib,copanlisib.sql,1597,copanlisib
1510552,pegvaliase,pegvaliase.sql,1598,pegvaliase
19014977,nicorandil,nicorandil.sql,1599,nicorandil
19035924,rifamycin_SV,rifamycin_SV.sql,1600,rifamycin_SV
